"ï..Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
30,"Non-Travel","Production",1,3,3,"Female",3,1,1,"H","N","Machinists ",2564,7181,0,"No",14,3,0,12,"Y",2,11,7,6,7,51
21,"Travel_Rarely","Sales",8,1,3,"Male",3,1,2,"L","Y","Sales Representative",2380,25479,4,"Yes",11,4,0,2,"Y",3,2,2,1,2,53
26,"Travel_Frequently","Production",4,3,3,"Male",4,1,2,"L","Y","Machinists ",2544,7102,2,"No",18,1,1,8,"Y",3,7,7,7,7,53
60,"Travel_Rarely","Research & Development",25,4,3,"Male",1,3,2,"L","Y","Customercare Representative",10883,20467,7,"No",20,3,1,19,"Y",4,1,0,0,0,59
58,"Travel_Rarely","Research & Development",7,4,4,"Male",3,5,1,"L","N","Research Director",19246,25761,4,"Yes",12,4,0,40,"N",3,31,15,13,8,40
23,"Travel_Rarely","Production",12,1,1,"Male",3,2,2,"L","Y","Machinists ",2272,24812,9,"No",14,2,0,5,"N",3,4,3,1,2,42
31,"Travel_Rarely","Sales",22,4,1,"Female",2,2,2,"L","N","Sales Executive",5468,13402,5,"No",14,1,2,13,"N",3,12,7,5,7,45
33,"Travel_Rarely","Research & Development",18,1,2,"Male",3,3,1,"L","N","Manager",13610,24619,7,"Yes",12,4,0,15,"N",4,7,6,7,7,22
25,"Travel_Rarely","Finance",8,3,1,"Male",2,3,1,"L","Y","Accountant",9830,10813,7,"Yes",16,4,1,9,"N",2,8,4,2,5,58
30,"Travel_Rarely","Research & Development",12,3,3,"Male",2,2,2,"L","N","Customercare Representative",4152,15830,1,"No",19,1,3,11,"Y",3,11,10,10,8,34
38,"Travel_Rarely","Finance",11,3,2,"Male",3,3,2,"L","N","Accountant",8891,9780,4,"Yes",16,2,0,7,"N",3,6,5,2,3,35
27,"Travel_Rarely","Research & Development",4,2,3,"Female",3,3,3,"H","N","Manufacturing Director",7412,6009,9,"No",11,4,0,9,"Y",3,9,7,0,7,75
36,"Travel_Rarely","Production",7,4,3,"Male",3,1,2,"L","N","Machinists ",2519,12287,6,"No",21,3,0,16,"N",3,11,8,3,9,43
41,"Travel_Rarely","Research & Development",1,3,1,"Male",3,1,2,"L","N","Research and Design Specialists",2451,4609,4,"No",12,1,1,13,"N",3,9,8,1,8,43
44,"Travel_Rarely","Research & Development",9,3,1,"Female",3,3,2,"L","N","Customercare Representative",7978,14075,4,"No",11,4,1,10,"N",3,10,7,0,5,25
38,"Travel_Rarely","Research & Development",1,4,4,"Male",3,2,1,"H","N","Customercare Representative",5745,18899,9,"No",14,2,1,10,"Y",3,2,2,1,2,55
48,"Travel_Rarely","Finance",24,4,1,"Male",2,3,1,"L","Y","Accountant",9382,10320,9,"No",18,4,1,5,"N",3,3,5,2,3,65
37,"Travel_Frequently","Sales",17,4,1,"Male",3,1,2,"H","N","Sales Manager",2793,2539,4,"No",17,3,1,13,"Y",3,9,8,5,8,59
38,"Travel_Rarely","Finance",14,3,2,"Male",2,2,2,"L","Y","Accountant",8560,9416,2,"Yes",16,1,0,8,"Y",2,2,5,1,3,75
53,"Travel_Rarely","Sales",1,3,1,"Male",3,4,2,"L","Y","Sales Executive",11836,22789,4,"No",14,3,1,28,"Y",3,2,0,2,2,61
32,"Travel_Rarely","Research & Development",14,2,3,"Female",4,2,1,"H","Y","Research and Design Specialists",5175,22162,4,"No",12,3,1,9,"Y",2,5,3,1,3,56
29,"Travel_Rarely","Finance",9,3,2,"Female",3,2,2,"L","Y","Accountant",9438,10382,9,"Yes",18,1,0,7,"Y",3,8,2,2,6,70
36,"Non-Travel","Research & Development",7,4,1,"Male",3,2,2,"H","Y","Manufacturing Director",7779,23238,4,"No",20,1,0,18,"Y",3,11,9,0,9,59
34,"Non-Travel","Research & Development",13,4,3,"Male",2,1,2,"L","Y","Research and Design Specialists",2979,22478,3,"No",17,4,3,6,"Y",3,0,0,0,0,60
26,"Travel_Rarely","IT_Suppport",4,3,1,"Male",3,4,4,"L","Y","IT specialists",9287,10216,9,"Yes",19,4,0,6,"Y",2,2,6,3,6,71
41,"Travel_Rarely","Sales",5,2,2,"Female",3,2,1,"L","N","Sales Executive",5993,19479,8,"Yes",11,1,0,8,"N",1,6,4,0,5,29
31,"Travel_Rarely","Research & Development",21,4,3,"Male",2,1,4,"H","N","Research and Design Specialists",2657,7551,0,"Yes",16,4,0,3,"Y",3,2,2,2,2,65
29,"Travel_Rarely","Finance",19,3,1,"Male",3,2,2,"L","N","Accountant",9112,10023,3,"No",20,4,1,8,"Y",2,8,6,3,5,40
45,"Travel_Rarely","Research & Development",21,2,4,"Female",2,4,2,"L","Y","Research Director",16704,17119,5,"No",11,3,0,21,"N",3,21,6,8,6,42
48,"Travel_Rarely","Finance",6,3,1,"Male",2,2,2,"L","Y","Accountant",8911,9802,6,"Yes",17,2,0,8,"N",2,7,6,1,7,70
46,"Travel_Rarely","Research & Development",5,4,4,"Male",3,2,2,"L","Y","Manufacturing Director",7379,17433,4,"No",11,3,1,12,"Y",2,6,3,1,4,60
30,"Travel_Rarely","Research & Development",11,1,2,"Male",3,1,2,"L","N","Research and Design Specialists",2862,3811,6,"No",12,2,1,10,"Y",2,10,0,0,8,50
38,"Travel_Rarely","Research & Development",8,3,4,"Male",3,2,1,"L","Y","Manufacturing Director",6261,4185,3,"No",18,1,1,9,"N",1,7,7,1,7,18
46,"Non-Travel","Sales",11,2,2,"Male",2,2,2,"L","Y","Sales Executive",7991,25166,2,"No",15,3,0,6,"Y",3,2,2,2,2,52
43,"Travel_Frequently","Production",21,3,4,"Male",3,1,4,"H","N","Machinists ",2258,15238,7,"No",20,1,1,8,"Y",3,3,2,1,2,64
40,"Travel_Frequently","Finance",21,4,2,"Male",2,3,1,"L","Y","Accountant",9913,10904,1,"No",15,1,0,9,"Y",1,6,7,2,6,69
32,"Travel_Rarely","Sales",23,3,4,"Male",2,2,2,"H","Y","Sales Executive",5484,16985,1,"No",14,3,1,13,"Y",2,13,8,4,8,57
58,"Travel_Rarely","Sales",16,3,4,"Female",3,4,2,"L","N","Manager",17875,11761,7,"Yes",13,3,1,29,"N",2,1,0,0,0,46
23,"Travel_Rarely","Production",2,2,4,"Male",3,1,2,"L","Y","Machinists ",2647,13672,9,"No",13,3,0,5,"Y",4,5,2,1,4,62
37,"Non-Travel","Research & Development",12,2,3,"Male",2,2,4,"L","N","Customercare Representative",5163,15850,5,"No",14,4,1,17,"Y",4,1,0,0,0,42
40,"Travel_Frequently","Research & Development",18,2,3,"Female",2,2,2,"L","Y","Research and Design Specialists",4422,21203,7,"Yes",13,4,1,16,"Y",1,1,1,0,0,59
30,"Travel_Rarely","Research & Development",17,3,3,"Male",4,2,1,"L","Y","Customercare Representative",5294,9128,8,"No",16,3,1,10,"N",3,7,0,1,7,20
36,"Travel_Rarely","Research & Development",19,4,2,"Female",3,3,2,"L","N","Customercare Representative",8008,22792,1,"No",12,3,2,9,"N",3,3,2,0,2,48
32,"Travel_Rarely","Finance",7,4,2,"Female",2,2,1,"L","N","Accountant",8707,9578,7,"Yes",17,4,1,5,"N",2,4,3,3,6,26
33,"Travel_Rarely","Production",15,3,3,"Male",3,1,2,"H","N","Machinists ",2496,6670,4,"No",11,4,0,7,"Y",3,1,1,0,0,72
43,"Travel_Rarely","Finance",20,3,2,"Male",3,3,1,"H","Y","Accountant",9872,10859,3,"Yes",18,1,1,9,"Y",3,3,7,3,4,80
29,"Travel_Rarely","Research & Development",2,4,3,"Female",3,1,1,"L","N","Research and Design Specialists",2514,26968,6,"No",22,1,1,11,"N",3,7,5,1,7,47
47,"Travel_Rarely","Finance",5,3,1,"Female",2,2,1,"L","N","Accountant",9059,9965,2,"Yes",17,1,0,9,"Y",1,6,5,2,5,34
46,"Travel_Rarely","Production",20,2,4,"Male",3,3,2,"H","Y","Manufacturing Director",10845,24208,2,"No",13,2,1,13,"Y",3,8,7,0,7,70
55,"Travel_Rarely","Sales",25,5,1,"Female",3,4,2,"H","N","Manager",16835,9873,3,"No",23,4,0,37,"Y",3,10,9,7,7,57
45,"Travel_Rarely","Research & Development",25,3,2,"Male",3,3,2,"L","N","Manufacturing Director",9380,14720,9,"Yes",18,4,2,10,"Y",4,3,1,1,2,57
53,"Travel_Rarely","Research & Development",13,3,4,"Male",4,4,2,"L","Y","Research Director",16598,19764,3,"No",12,2,0,35,"Y",2,9,8,8,8,62
44,"Travel_Rarely","Research & Development",12,4,2,"Male",4,2,3,"L","Y","Customercare Representative",5033,9364,8,"No",15,4,1,10,"Y",3,2,0,2,2,71
39,"Travel_Rarely","Finance",21,3,2,"Male",3,2,2,"L","Y","Accountant",9343,10277,1,"No",20,2,1,9,"Y",1,10,6,2,3,67
36,"Travel_Rarely","Sales",18,2,2,"Male",2,3,4,"H","N","Sales Executive",7596,3809,1,"No",13,2,2,10,"Y",3,10,9,9,0,82
38,"Travel_Rarely","Finance",25,4,2,"Male",3,3,1,"L","N","Accountant",8686,9555,6,"No",16,4,1,5,"Y",1,7,3,2,6,39
35,"Travel_Rarely","Research & Development",7,3,3,"Male",3,3,2,"H","Y","Manufacturing Director",10221,18869,9,"No",21,2,0,17,"Y",4,8,5,1,6,59
54,"Travel_Rarely","IT_Suppport",7,3,2,"Male",3,2,1,"L","Y","IT specialists",6457,7103,7,"No",15,2,0,10,"Y",2,5,2,1,4,72
23,"Travel_Rarely","Production",4,1,2,"Male",3,1,2,"H","N","Machinists ",2500,4344,6,"No",14,4,1,5,"Y",4,4,3,0,2,61
30,"Travel_Rarely","Sales",12,3,2,"Female",3,2,1,"L","N","Sales Executive",6577,19558,0,"No",11,2,0,6,"N",3,5,4,4,4,39
45,"Non-Travel","Sales",17,4,2,"Female",2,2,1,"L","Y","Sales Executive",5593,17970,4,"No",13,4,1,15,"Y",3,15,10,4,12,55
51,"Travel_Rarely","Finance",18,4,1,"Female",3,2,2,"H","Y","Accountant",8605,9466,4,"Yes",20,2,0,5,"Y",3,2,2,3,7,62
51,"Travel_Rarely","Production",13,3,2,"Male",3,4,4,"L","N","Production Supervisors",5737,6311,8,"No",18,3,0,6,"Y",2,2,5,2,5,36
20,"Travel_Rarely","Sales",25,1,4,"Male",3,1,1,"L","N","Sales Representative",2728,21082,4,"No",11,1,0,2,"N",3,2,2,0,2,38
41,"Travel_Rarely","Production",15,4,3,"Male",3,1,1,"H","N","Machinists ",2238,6961,2,"No",21,4,1,7,"Y",3,5,0,1,4,51
38,"Travel_Rarely","Finance",12,4,2,"Female",3,3,1,"H","Y","Accountant",6998,7698,5,"No",19,2,1,7,"Y",2,2,2,1,5,85
31,"Travel_Rarely","Research & Development",17,1,1,"Male",3,1,1,"L","Y","Research and Design Specialists",2911,15170,1,"No",17,4,1,5,"N",2,5,2,4,3,29
25,"Travel_Rarely","Finance",7,4,1,"Male",3,3,4,"H","Y","Accountant",9768,10745,1,"Yes",16,4,0,8,"Y",1,7,2,1,7,85
30,"Travel_Rarely","Sales",10,2,3,"Male",2,3,1,"L","N","Sales Executive",7140,3088,5,"No",11,1,1,12,"N",3,7,7,1,7,23
40,"Travel_Rarely","Finance",4,4,1,"Male",2,2,1,"L","Y","Accountant",8059,8865,9,"Yes",16,1,1,9,"Y",3,2,6,3,6,67
34,"Travel_Rarely","Sales",1,3,3,"Male",3,3,4,"L","Y","Sales Executive",9713,24444,3,"Yes",13,4,3,9,"Y",3,5,3,1,0,63
28,"Travel_Rarely","Sales",20,4,1,"Male",3,2,2,"L","N","Sales Executive",4908,24252,7,"No",14,2,0,4,"Y",3,4,2,0,2,50
39,"Travel_Rarely","Research & Development",17,4,3,"Female",2,4,2,"L","N","Manager",17123,17334,5,"Yes",13,4,2,21,"Y",3,19,9,15,2,57
41,"Travel_Rarely","Production",17,4,3,"Male",3,1,2,"L","Y","Machinists ",2289,20520,5,"No",20,2,2,5,"Y",3,5,3,0,4,68
36,"Travel_Rarely","Research & Development",1,4,2,"Female",2,1,4,"L","N","Research and Design Specialists",3419,13072,9,"Yes",14,4,1,6,"Y",4,1,1,0,0,49
50,"Travel_Rarely","Finance",17,4,1,"Male",2,3,1,"L","Y","Accountant",9029,9932,4,"Yes",19,2,0,9,"Y",3,3,3,1,6,75
25,"Travel_Rarely","Sales",6,1,1,"Male",4,2,2,"H","Y","Sales Executive",6232,12477,4,"No",11,2,0,6,"Y",2,3,2,1,2,61
32,"Non-Travel","Production",15,4,4,"Female",3,1,2,"L","N","Machinists ",4025,11135,5,"No",12,2,0,10,"N",3,8,7,7,7,24
48,"Travel_Rarely","Research & Development",20,3,4,"Male",3,3,4,"L","N","Manufacturing Director",7898,18706,9,"No",11,3,0,11,"Y",3,10,9,0,8,63
25,"Travel_Rarely","Research & Development",25,3,1,"Female",3,2,2,"H","N","Manufacturing Director",4898,7505,0,"No",12,4,2,5,"Y",3,4,2,1,2,68
26,"Travel_Rarely","Finance",6,3,2,"Male",2,3,2,"L","N","Accountant",9947,10942,6,"No",20,4,0,8,"N",3,2,6,1,4,37
37,"Non-Travel","Production",23,2,3,"Male",4,1,2,"H","Y","Machinists ",3500,25470,4,"No",14,1,0,7,"Y",1,6,5,1,3,70
55,"Travel_Rarely","Research & Development",9,4,3,"Male",4,5,2,"H","N","Research Director",18722,13339,8,"No",11,4,0,36,"Y",3,24,15,2,15,59
27,"Travel_Rarely","Research & Development",11,3,3,"Male",3,1,2,"H","N","Research and Design Specialists",3058,13364,0,"Yes",16,4,1,6,"Y",2,5,2,1,1,52
36,"Travel_Frequently","Production",22,4,3,"Male",4,1,1,"L","Y","Machinists ",3688,7122,4,"No",18,4,2,4,"N",3,1,0,0,0,35
23,"Travel_Rarely","Sales",24,3,3,"Male",3,1,2,"L","Y","Sales Representative",2275,25103,8,"Yes",21,2,1,3,"N",3,3,2,0,2,44
38,"Travel_Rarely","Research & Development",24,5,4,"Female",3,2,2,"H","N","Research and Design Specialists",4317,2302,3,"Yes",20,2,0,19,"Y",3,3,2,2,2,78
26,"Travel_Rarely","Research & Development",18,2,4,"Male",4,2,2,"H","Y","Manufacturing Director",5472,3334,7,"No",12,2,0,8,"Y",3,8,7,1,3,52
33,"Travel_Rarely","Sales",6,3,1,"Male",4,2,2,"H","Y","Sales Executive",4037,21816,1,"No",22,1,1,9,"Y",3,9,8,0,8,61
18,"Non-Travel","Production",14,1,3,"Male",3,1,1,"H","N","Machinists ",1904,13556,8,"No",12,4,0,0,"Y",3,0,0,0,0,55
24,"Travel_Rarely","Production",15,1,2,"Male",3,1,2,"L","Y","Machinists ",2774,13257,0,"No",12,3,1,6,"Y",3,5,3,1,2,45
29,"Travel_Frequently","Sales",8,3,1,"Female",3,2,2,"H","Y","Sales Executive",5765,17485,2,"No",11,1,0,7,"Y",1,5,3,0,0,57
32,"Non-Travel","Sales",24,4,3,"Male",3,2,2,"L","N","Sales Executive",4465,12069,0,"No",18,1,0,4,"N",3,3,2,2,2,46
39,"Travel_Rarely","Finance",25,3,1,"Male",2,2,1,"L","N","Accountant",9923,10915,2,"No",15,3,0,8,"N",1,6,5,3,6,48
43,"Travel_Rarely","Research & Development",15,3,3,"Male",1,5,2,"H","N","Research Director",19740,18625,3,"No",14,2,1,25,"Y",3,8,7,0,7,66
46,"Travel_Rarely","Sales",14,3,3,"Female",2,3,4,"H","N","Sales Executive",9071,11563,2,"Yes",19,3,1,15,"Y",3,3,2,1,2,63
55,"Travel_Rarely","Research & Development",13,3,4,"Female",3,4,2,"H","N","Manager",14756,19730,2,"Yes",14,3,3,21,"Y",3,5,0,0,2,63
31,"Travel_Rarely","Sales",15,3,4,"Male",3,2,1,"H","N","Sales Executive",7547,7143,4,"No",12,4,3,13,"Y",3,7,7,1,7,56
31,"Travel_Rarely","Human Resources",5,3,1,"Male",2,2,2,"H","N","Human Resources",6410,17822,3,"No",12,4,0,9,"Y",3,2,2,1,0,68
29,"Travel_Rarely","Production",5,3,4,"Male",3,1,4,"L","Y","Machinists ",2062,19384,2,"No",14,2,0,11,"Y",3,3,2,1,2,65
35,"Travel_Rarely","Sales",21,3,4,"Male",2,3,2,"L","Y","Sales Executive",10306,21530,9,"No",17,3,0,15,"Y",3,13,12,6,0,54
41,"Travel_Rarely","Research & Development",5,4,1,"Female",2,4,1,"L","N","Manufacturing Director",13570,5640,4,"No",23,3,1,21,"N",3,20,7,0,10,31
35,"Travel_Rarely","Research & Development",24,1,3,"Female",2,1,2,"L","N","Research and Design Specialists",2559,17852,2,"No",11,4,0,6,"N",2,6,5,1,1,33
49,"Travel_Rarely","Production",16,4,2,"Male",3,1,4,"L","N","Production Supervisors",5858,6444,5,"Yes",15,3,1,7,"Y",1,9,3,1,7,39
35,"Travel_Rarely","Research & Development",1,4,4,"Female",4,1,3,"H","Y","Research and Design Specialists",2506,13301,1,"No",13,3,0,7,"Y",3,2,2,2,2,83
32,"Travel_Rarely","Sales",23,1,3,"Male",3,2,4,"H","Y","Sales Executive",4078,20497,7,"Yes",13,1,3,4,"Y",2,3,2,1,2,79
39,"Travel_Rarely","Production",14,3,4,"Male",3,1,1,"H","N","Machinists ",2404,4303,7,"Yes",21,4,0,8,"N",1,2,2,2,2,37
34,"Travel_Rarely","Sales",16,3,3,"Female",3,1,2,"L","N","Sales Representative",2579,2912,9,"Yes",18,4,2,8,"N",3,8,2,0,6,46
35,"Travel_Rarely","Research & Development",6,1,3,"Male",3,1,1,"L","N","Research and Design Specialists",3506,6020,3,"Yes",14,4,0,4,"N",3,3,2,2,2,38
41,"Travel_Rarely","Research & Development",14,3,4,"Male",3,1,2,"L","Y","Research and Design Specialists",2782,21412,7,"No",22,1,1,12,"Y",3,5,3,1,0,57
34,"Travel_Rarely","Research & Development",6,4,3,"Female",3,2,2,"H","N","Customercare Representative",6687,6163,1,"No",11,4,0,14,"Y",4,14,11,4,11,60
36,"Travel_Rarely","Sales",24,4,3,"Female",2,2,1,"H","N","Sales Executive",5647,13494,7,"No",13,1,2,11,"Y",2,3,2,0,2,58
36,"Travel_Frequently","Human Resources",20,1,2,"Male",2,2,2,"L","Y","Human Resources",3886,4223,7,"No",21,4,0,10,"Y",2,10,1,0,8,78
38,"Travel_Rarely","Research & Development",8,2,2,"Male",3,1,2,"L","Y","Research and Design Specialists",4771,14293,8,"No",19,4,2,10,"Y",4,5,2,0,3,57
51,"Travel_Rarely","Research & Development",16,3,3,"Male",3,1,1,"H","Y","Research and Design Specialists",2723,23231,1,"No",11,2,0,1,"Y",2,1,0,0,0,51
32,"Travel_Rarely","Production",8,2,4,"Male",3,2,2,"L","N","Machinists ",4883,22845,9,"No",18,1,1,10,"N",3,10,4,1,1,41
42,"Travel_Rarely","Sales",22,2,3,"Female",2,2,4,"L","Y","Sales Executive",6244,7824,2,"No",17,1,0,10,"Y",3,5,4,0,3,69
35,"Travel_Rarely","Research & Development",14,1,4,"Female",3,2,2,"L","Y","Customercare Representative",4014,19170,6,"Yes",25,4,1,10,"Y",1,10,6,0,7,53
28,"Travel_Rarely","Research & Development",1,1,1,"Male",2,1,2,"L","Y","Research and Design Specialists",3201,19911,1,"No",17,1,0,6,"Y",1,5,3,0,4,72
25,"Non-Travel","Research & Development",14,2,2,"Male",4,2,2,"H","N","Customercare Representative",4000,18384,1,"No",12,4,2,6,"Y",3,6,3,1,5,60
34,"Travel_Rarely","Research & Development",7,2,4,"Female",3,1,1,"L","N","Research and Design Specialists",2311,5711,2,"No",15,4,0,9,"N",3,3,2,1,2,31
42,"Travel_Rarely","Sales",20,4,2,"Male",3,2,1,"L","Y","Sales Executive",5087,2900,7,"Yes",12,3,2,14,"Y",3,0,0,0,0,58
18,"Travel_Frequently","Sales",7,2,2,"Female",3,1,2,"L","Y","Sales Representative",1569,18420,8,"Yes",12,3,0,0,"Y",4,0,0,0,0,50
48,"Non-Travel","Research & Development",6,4,1,"Male",4,4,2,"H","Y","Manager",16885,16154,2,"No",22,3,0,27,"Y",2,5,4,2,1,62
35,"Travel_Rarely","Production",17,3,4,"Male",2,1,2,"L","N","Machinists ",2450,21731,3,"No",19,2,0,3,"Y",3,3,0,1,2,73
36,"Travel_Rarely","Sales",9,1,3,"Male",2,3,2,"L","N","Sales Executive",10325,5518,2,"Yes",11,1,1,16,"N",3,16,7,3,7,49
42,"Travel_Rarely","Research & Development",9,2,3,"Male",3,5,1,"H","Y","Manager",19232,4933,1,"No",11,4,0,22,"Y",3,22,17,11,15,58
25,"Travel_Frequently","Production",21,4,1,"Male",3,1,1,"L","N","Production Supervisors",5217,6260,5,"No",19,3,0,7,"N",2,8,5,1,2,31
46,"Travel_Rarely","Finance",13,4,1,"Female",3,3,1,"L","Y","Accountant",8100,8910,7,"Yes",15,2,0,5,"Y",2,2,5,2,5,60
27,"Non-Travel","Research & Development",19,3,4,"Male",3,1,4,"H","Y","Research and Design Specialists",1706,16571,2,"No",11,3,3,0,"Y",2,0,0,0,0,79
21,"Travel_Frequently","Sales",7,1,1,"Female",2,1,1,"L","N","Sales Manager",2174,9150,1,"Yes",11,3,0,3,"N",3,3,2,1,2,35
40,"Travel_Frequently","Research & Development",5,4,4,"Male",3,1,2,"L","Y","Research and Design Specialists",3617,25063,8,"Yes",14,4,1,3,"Y",3,1,1,0,0,61
30,"Travel_Rarely","Sales",10,5,3,"Male",3,2,1,"L","N","Sales Executive",5304,25275,6,"No",23,4,1,10,"N",2,8,7,7,7,47
30,"Travel_Rarely","Research & Development",5,2,4,"Female",3,2,2,"L","Y","Research and Design Specialists",5775,11934,1,"No",13,4,2,11,"N",3,10,8,1,9,24
29,"Non-Travel","Research & Development",23,1,4,"Male",3,2,3,"H","Y","Manufacturing Director",4319,26283,1,"No",13,1,1,10,"Y",3,10,7,0,9,76
50,"Travel_Rarely","Finance",21,3,1,"Female",2,3,1,"L","Y","Accountant",8687,9556,2,"No",15,4,1,5,"N",1,8,5,3,2,67
52,"Travel_Rarely","Sales",19,1,1,"Female",1,5,2,"L","N","Manager",19845,25846,8,"No",15,4,1,33,"N",3,32,14,6,9,48
41,"Non-Travel","Research & Development",6,2,1,"Male",2,1,2,"L","N","Research and Design Specialists",2107,20293,1,"No",17,1,1,5,"N",1,1,0,0,0,44
54,"Travel_Rarely","Finance",16,4,2,"Male",3,2,2,"L","N","Accountant",9560,10516,2,"Yes",15,3,0,7,"Y",3,6,6,2,2,34
53,"Travel_Rarely","Production",13,3,4,"Male",3,2,2,"H","N","Machinists ",2450,10919,9,"No",17,4,0,19,"Y",3,2,2,2,2,61
58,"Travel_Rarely","Research & Development",16,3,2,"Female",2,1,2,"L","N","Research and Design Specialists",3346,11873,4,"Yes",20,2,1,9,"N",2,1,0,0,0,36
47,"Non-Travel","Research & Development",12,4,3,"Male",3,2,2,"L","Y","Research and Design Specialists",5467,2125,7,"No",18,3,1,16,"Y",4,8,7,1,7,66
32,"Travel_Frequently","Sales",20,3,2,"Female",3,3,1,"H","N","Sales Executive",8998,15589,1,"No",14,4,0,9,"Y",3,9,8,3,7,58
40,"Non-Travel","Sales",7,3,3,"Male",1,3,2,"L","N","Sales Executive",10932,11373,3,"No",15,3,1,20,"N",3,1,0,0,1,46
40,"Travel_Frequently","Research & Development",17,4,2,"Female",3,3,2,"L","Y","Research Director",13499,13782,7,"No",17,3,0,20,"Y",2,18,7,2,13,59
55,"Travel_Rarely","Research & Development",1,3,4,"Male",3,5,2,"L","Y","Manager",19045,18938,0,"Yes",14,3,0,37,"N",3,36,10,4,13,36
33,"Travel_Rarely","Human Resources",24,3,2,"Male",3,1,2,"L","Y","Human Resources",3600,8429,4,"No",13,4,1,5,"Y",3,5,4,1,4,62
34,"Travel_Rarely","Sales",21,1,2,"Female",3,2,2,"H","Y","Sales Executive",5714,5829,9,"No",20,1,0,6,"Y",2,6,5,1,3,61
58,"Travel_Rarely","Research & Development",3,3,4,"Female",3,5,2,"L","N","Research Director",19701,22456,4,"Yes",21,3,1,32,"Y",3,9,8,1,5,70
33,"Non-Travel","Sales",24,3,4,"Female",3,2,2,"L","N","Sales Executive",5147,10697,3,"No",15,4,0,13,"Y",2,11,7,1,7,73
25,"Travel_Rarely","Finance",18,4,1,"Male",3,2,2,"L","Y","Accountant",8208,9029,5,"No",16,2,0,7,"Y",3,8,4,1,7,83
34,"Travel_Rarely","Sales",4,4,4,"Male",3,3,2,"L","N","Sales Executive",8628,22914,7,"No",18,3,1,9,"N",2,8,7,1,1,48
38,"Travel_Rarely","Research & Development",1,3,4,"Female",3,3,2,"H","Y","Research Director",13582,16292,2,"No",13,2,1,15,"Y",3,15,12,5,11,59
42,"Travel_Frequently","Research & Development",22,3,4,"Male",3,3,2,"L","Y","Customercare Representative",10124,18611,7,"Yes",14,3,1,24,"Y",1,20,8,13,9,50
29,"Travel_Rarely","Sales",2,3,3,"Male",2,2,1,"L","Y","Sales Executive",8620,23757,6,"No",14,3,2,10,"Y",3,10,7,0,4,51
53,"Travel_Frequently","Finance",9,4,2,"Female",2,2,4,"H","N","Accountant",9097,10007,2,"No",17,2,0,5,"N",3,8,5,2,2,36
39,"Travel_Rarely","Finance",24,4,2,"Male",2,2,1,"L","N","Accountant",9825,10808,8,"Yes",15,2,0,7,"N",3,7,5,1,7,30
44,"Travel_Rarely","Finance",3,4,2,"Male",3,3,2,"L","N","Accountant",8944,9838,4,"No",19,4,0,5,"Y",3,10,6,1,2,44
38,"Travel_Rarely","Sales",10,4,2,"Male",3,2,1,"L","Y","Sales Executive",6861,4981,4,"Yes",12,3,0,19,"Y",3,1,0,0,0,58
41,"Travel_Rarely","Research & Development",7,3,2,"Female",3,5,2,"H","Y","Research Director",19545,16280,1,"No",12,4,0,23,"N",3,22,15,15,8,69
37,"Travel_Frequently","Sales",21,2,3,"Female",3,1,1,"L","N","Sales Representative",2973,21222,9,"No",15,2,1,10,"N",3,5,4,0,0,38
30,"Travel_Rarely","Research & Development",3,3,4,"Male",3,1,2,"L","N","Research and Design Specialists",3579,9369,2,"Yes",21,1,1,12,"N",3,11,9,5,7,49
25,"Travel_Rarely","Research & Development",3,1,1,"Male",4,1,2,"H","Y","Research and Design Specialists",3424,21632,7,"No",13,3,0,6,"Y",2,4,3,0,1,60
34,"Travel_Rarely","Sales",16,4,3,"Female",3,1,2,"L","N","Sales Representative",2220,18410,5,"Yes",19,4,1,1,"N",3,1,1,0,0,42
41,"Travel_Rarely","Production",6,4,2,"Female",1,1,1,"H","N","Machinists ",2778,17725,3,"Yes",13,3,1,10,"N",2,7,7,1,0,32
41,"Travel_Rarely","Research & Development",5,2,4,"Female",3,2,2,"L","Y","Manufacturing Director",5003,23371,9,"No",14,2,0,8,"Y",3,2,2,2,1,57
56,"Travel_Frequently","Sales",18,3,3,"Female",4,4,2,"L","N","Sales Executive",13212,18256,9,"No",11,4,3,36,"N",2,7,7,7,7,43
27,"Travel_Frequently","Sales",1,1,3,"Male",3,2,2,"H","N","Sales Executive",4342,24008,7,"No",19,2,1,5,"Y",3,4,2,1,1,53
22,"Travel_Rarely","Production",6,1,3,"Male",3,1,2,"L","Y","Machinists ",2523,19299,0,"No",14,3,1,3,"N",3,2,1,2,1,44
24,"Travel_Rarely","Human Resources",3,1,4,"Male",1,1,2,"L","N","Human Resources",1555,11585,6,"No",11,3,1,1,"N",3,1,0,0,0,12
52,"Travel_Frequently","Finance",21,4,1,"Female",2,2,1,"H","Y","Accountant",9771,10748,3,"No",17,4,0,8,"Y",2,9,2,3,5,60
